SMILES,MU
*CC1CC(*)(C)C(=O)OC1=O,5.325977794
*CC(=O)CC(*)c1ccco1,2.998881926
*CC(*)OCC(C)C,1.119515012
*CC(*)(F)C(=O)OCCC,0.931444197
*CC(*)OCCCC,1.196426415
*CC(*)OC(C)(C)C,1.170160071
*CC(=O)C(*)c1ccccc1,2.741314763
*C(C)C(*)OCCC,1.184159308
*CC(*)OC(C)CC,1.138452191
*CC(*)SCCCC,1.540506758
*CC(*)(F)C(=O)OCC(F)(F)C(F)F,2.981100744
*C(C)C(*)OC(C)C,1.272437206
*CC(*)c1ccccc1C(=O)O,1.301685648
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)F,3.234476429
*CC(*)OC(=O)c1cccc(Cl)c1,3.492247404
*CC(*)c1nc(C)nc(C)n1,0.11186844
*Nc1ccc(*)c2ccccc12,1.504294173
*CC(*)(F)C(=O)OC(C(F)(F)F)C(F)(F)F,2.336641743
*/C(C)=C(/*)[Si](C)(C)C,0.460187683
*CC(*)OC(=O)c1ccc(Cl)cc1,2.154147648
*CC(*)OC(=O)c1ccccc1Cl,1.586988547
*C(F)(F)C(*)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.314050043
*CC(*)C(=O)OCCOC,1.942898841
*CC(CCCC)O*,1.490076949
*CC(*)(CO)C(=O)OCC,1.578184759
*CC(O*)C(C)(C)C,1.565619007
*CC(*)(C)C(=O)OCCO,1.074128846
*CCCCCCO*,1.788876312
*OC(C)(C)C(*)(C)C,1.503172707
*CC(OC)C1C(=O)OC(=O)C1*,4.64486255
*Cc1ccccc1CSS*,2.215920258
*CC(*)(C#N)C(=O)OC(C)C,5.587697582
*Oc1c(OC)cc(*)cc1OC,2.298249533
*/C=C/C(C)C(*)C(=O)OC,1.583060071
*CC(C)(CC)CO*,1.461728392
*C(=O)OCCOC(=O)c1ccc(*)o1,3.366447224
*CC(C)(CC)CS*,1.717140203
*CCOC(=O)COCC(=O)O*,3.920277445
*CCCCCCS*,1.949429149
*Oc1cc(OC)c(*)cc1OC,3.536717194
*CC(=O)OC(=O)c1cccc(O*)c1,4.993845287
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,2.061108391
*CCSSCCOCO*,0.876336071
*CC(S*)C(C)(C)C,1.745880838
*C(=O)N(*)CC(C)CC,3.666309964
*/C(OC)=C(\OC)c1ccc(*)s1,2.698798444
*OC(=O)CSCCSCC(*)=O,1.342014797
*C/C=C/C[Si](*)(C)C,0.525671811
*CCN(*)C(=O)CCC,3.375866005
*CCCCOC(=O)SC(=O)O*,1.765768185
*CCCCCOC(=O)O*,0.778905427
*CCCN(*)C(=O)CC,3.429062314
*NC(C(*)=O)C(C)CC,1.627410221
*CC(C)(CC)C(=O)N*,3.438369885
*C(*)=NC(C)c1ccccc1,1.379396014
*Cc1ccc(CSSS*)cc1,3.146182124
*CCN(*)C(=O)C(C)C,3.406448676
*CCc1ccc(*)c(C)c1,0.340504858
*NC(CC(C)C)C(*)=O,2.979064217
*NC(CCC(=O)OC)C(*)=O,4.45939308
*C(Cl)C(*)OCCCC,2.076665086
*CC(*)c1ccc(CCl)cc1,2.520729677
*CC(*)c1ccccc1C(F)(F)F,2.440889506
*c1cccc(C(F)(F)C(F)(F)C(*)(F)F)c1,2.536663506
*C1CCCC(S(*)(=O)=O)C1,5.154653114
*CC(*)C(=O)NCCC,3.44254484
*CC(*)(C)C(=O)NCC,3.41791116
*CC(*)c1cccc2c1OCO2,0.617155469
*CC(*)S(=O)(=O)c1ccccc1,5.44989037
*CC(*)c1ccc2c(c1)OCO2,0.529854118
*CC(*)C(=O)OCC(C)O,2.267721084
*CC(*)(C)C(=O)OCC=C,1.617692272
*/C=C(/*)C(C)(C)CC,0.270132804
*CC(*)C(=O)N(C)CC,3.53605425
*CC(*)(C)C(=O)OCSC,0.594602047
*CC(*)C(=O)Oc1c(F)c(F)c(F)c(F)c1F,2.850809048
*CCOC(=O)CC(C)O*,2.640977172
*CC(CS(=O)(=O)CC)O*,4.612042263
*OC(*)CCCCC,1.589636776
*CCCOC(=O)C(C)O*,2.959439837
*Oc1ccc2cc(C(*)=O)ccc2c1,3.460487396
*c1cc(CC(=O)OCC)c(*)s1,1.554334601
*OC(C)C(=O)NC(C)C(*)=O,3.277149264
*OC(C)COC(=O)/C=C/C(*)=O,3.224702271
*C(=O)N(*)CCCCC,3.649505389
*NC(C)C(C)(C)C(*)=O,3.740533873
*NC(CC(*)=O)C(C)C,2.205355221
*CCCCC(Cl)(Cl)C(=O)N*,1.344035084
*CC(C)(C)COC(=O)O*,0.772526998
*NC(CC(*)=O)C(=O)OCC,3.306181651
*CCC1C(=O)N(C)C(=O)C1*,1.65688368
*Nc1nc(*)nc(-c2ccccc2)n1,2.061816039
*C(O)C(C)C1C(=O)OC(=O)C1*,6.14654159
*/C(=N\CC=C)N(*)CC=C,2.358918132
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,2.371151003
*N=P(*)(C)CCCC,4.226139638
*NC(CCC(*)=O)C(=O)OC,3.352449918
*c1nc(Cl)nc(N(*)c2ccccc2)n1,3.129232308
*CCN[Si](C)(C)N*,0.426420371
*Nc1ccc(*)cc1OCC,1.50118429
*c1ccc(*)n1CCC(=O)NO,1.821329097
*O[Si](*)(C)CCCC(=O)O,2.811166016
*C[Si](*)(C)c1ccccc1,0.524430063
*O[Si](C)(C)[Si](*)(C)C,1.15189822
*c1ccc([Si](*)(C)C)cc1,0.572497607
*Nc1cc(C(=O)O)c(*)cc1OC,3.564378721
*O[Si](*)(C)CCCC,2.020222678
*[Si](*)(C)c1ccc(CCl)cc1,1.469462316
*C1Nc2ccc(C)cc2C1*,1.347928607
*[Si](*)(CC)c1ccccc1,0.873526216
*/C=C/C1CC(*)C2(Cl)OC(=O)OC12Cl,5.135771976
*CCCCCOCO*,2.287268966
*[Si](*)(C)c1ccc(C)cc1,1.188571874
*C/C=C/C(CC)S(*)(=O)=O,4.643326129
*CC(*)C(=O)C(C)(C)C,2.585136867
*CC(*)c1ccc(OC)cc1,1.231189413
*CC(*)OCc1ccccc1,1.396543574
*C(C)/C=C/C(C)S(*)(=O)=O,5.22482479
*CCOC(=O)c1ccc(O*)cc1,0.963022403
*C/C(C)=C/C(C)S(*)(=O)=O,4.75421623
*C/C=C(\C)C(C)S(*)(=O)=O,4.948145391
*CCCCCCSS*,2.41661445
*CC(COC(F)(C(F)(F)F)C(F)(F)F)O*,2.869266161
*CCOC(=O)c1ccc(O*)c(Cl)c1,4.689978804
*Cc1ccc(CSSSS*)cc1,2.588836806
*CCOC(=O)c1ccc(O*)cc1Cl,2.215920915
*Nc1ccc(CCC(*)=O)cc1,1.630015461
*NNC(=O)CCCCC(*)=O,2.484184912
*C(=O)C1CC(OC(C)=O)CN1*,1.54691227
*NC(C)C(=O)NCCC(*)=O,3.533150506
*CCN(*)C(=O)c1ccccc1,3.456104971
*CCCCOC(=O)SSC(=O)O*,1.624664319
*OC(=O)CCS(=O)(=O)CCC(*)=O,7.147863356
*NC(Cc1ccccc1)C(*)=O,2.590078499
*Cc1ccc(COC(=O)O*)cc1,1.479458781
*N=P(*)(NCC)NCC,3.277421485
*C1c2cccc3cccc(c23)C1*,0.875661603
*C1C2CC(C)C(C2)C1*,0.052950977
*C1CCC2C(*)CCC12,0.01907443
*N=P(*)(N(C)C)N(C)C,2.582624938
*CC(*)c1ccc(B(O)O)cc1,1.394896464
*CC(*)c1ccc(OC)cc1Cl,1.136189304
*CC(*)c1ccc(S(=O)(=O)O[Na])cc1,7.568755244
*CC(*)(C)c1ccc(C#N)cc1,5.127865218
*/C=C(/*)c1ccc2ccccc2c1,0.197052946
*CC(*)c1ccc(S(=O)(=O)O[Li])cc1,5.736898614
*CC(*)c1c(F)c(F)c(OC)c(F)c1F,1.489767259
*/C=C(\C)CC(C#N)CC*,4.169017068
*CC(*)(C)C(=O)NC1CC1,3.34880921
*/C=C(/*)c1cccc2ccccc12,0.038692278
*CC(*)C(=O)N1CCCC1,3.991273368
*CC(*)n1ccc2ccccc21,2.401081158
*CC(*)C(=O)N(C)CC=C,3.455499903
*/C=C/C1CCC(*)(C)C1,0.461738889
*CC(*)C(=O)Nc1ccccc1Cl,1.50674127
*CC(*)C(=O)Nc1ccccc1,3.294489416
*CC(*)C(=O)Nc1cccc(Cl)c1,2.565029836
*/C=C(/*)c1nc2ccccc2n1C,3.678533038
*OC1CCCCCC1*,1.619492144
*C1CCc2ccccc2C1*,0.653100898
*CC(C[N-][N+]#N)(C[N-][N+]#N)CO*,1.389664024
*CCCCCc1nnc(*)o1,3.672715289
*c1cccc(-c2nnc(-c3nnc(*)o3)o2)c1,1.469268607
*CC(CSCCC)O*,3.17201813
*/C=C/C1CCCCC1*,0.433829121
*CC(CC)(CO)CO*,3.38448649
*CC(CSC(C)C)O*,2.352364393
*c1ccc(-c2nnc(-c3nnc(*)o3)o2)cc1,1.471179896
*CC1CC(*)CC(O)C1,1.555989951
*CC(COC(C)C)O*,2.394042066
*CC(*)C(=O)Nc1ccc(Cl)cc1,4.423853361
*c1cc(OCCCC)c(*)s1,1.253730378
*OC(=O)OC1COC2C(*)COC12,0.64303391
*c1ccc(-c2ccc([SiH](*)C)s2)s1,1.175094753
*c1ccc([Si](*)(C)CC=C)s1,0.575201206
*CCc1nc2cc3sc(*)nc3cc2s1,1.06727862
*CCCCNC(=O)C(=O)N*,0.321279616
*c1cc(CCCS(=O)(=O)O)c(*)s1,3.864251554
*OC1CCC(OC(*)=O)CC1,3.451102388
*c1ccc2[nH]c3ccc(*)cc3c2c1,1.603346079
*CCCCc1nnc(*)n1N,5.650124377
*OC1CCCCC1OC(*)=O,3.523570625
*N=P(*)(CC)c1ccccc1,3.972903151
*NC(CC(*)=O)c1ccccc1,1.728768016
*c1ccc2c(c1)c1ccccc1n2*,1.578754686
*Nc1c(OC)cc(*)cc1OC,0.019192921
*c1ccc(*)n1CCC(=O)OC,2.468447182
*C(=O)C1CC(OC(C)=O)CN1*,1.554095141
*Nc1cccc(CCC(*)=O)c1,1.734292883
*c1ccc(*)n1CC(=O)OCC,0.994508081
*CNC(=O)CCCC(=O)N*,6.677917122
*Nc1cc(OC)c(*)cc1OC,1.926051522
*CCN(*)C(=O)c1ccccc1F,2.613496786
*c1cc(CC(=O)OCC)c(*)[nH]1,3.512962042
*CCN(*)C(=O)c1cccc(F)c1,2.3837328
*c1ccc(*)n1C(C)C(=O)OC,3.405923162
*CCN(*)C(=O)c1c(F)cccc1F,3.961652964
*c1ccc([Si](*)(C)OS(=O)(=O)C(F)(F)F)s1,4.46621672
*CCN(*)C(=O)c1cccc(F)c1F,1.143236262
*CC(C)(N=C=O)C1C(=O)OC(=O)C1*,5.630074639
*CCN(*)C(=O)c1ccc(F)c(F)c1,4.686678307
*CCN(*)C(=O)c1cc(F)ccc1F,3.650420023
*CCN(*)C(=O)c1ccc(F)cc1F,2.240978971
*CCN(*)C(=O)c1cc(F)cc(F)c1F,2.480835968
*CCN(*)C(=O)c1cc(F)c(F)cc1F,3.674404217
*CCN(*)C(=O)c1cc(F)cc(F)c1,3.495497895
*CCN(*)C(=O)c1c(F)cc(F)cc1F,3.502036911
*c1ccc([Si](*)(C)C=C)cc1,0.670897868
*c1ccc([Si](*)(C)OC)cc1,1.84887557
*CCN(*)C(=O)c1cc(F)c(F)c(F)c1F,3.041230762
*CCN(*)C(=O)c1c(F)c(F)c(F)c(F)c1F,3.87832474
*CCN(*)C(=O)c1ccc(F)c(F)c1F,1.498633853
*CC(*)C[Si](C)(C)C,0.022667544
*CCN(*)C(=O)c1c(F)cc(F)c(F)c1F,3.06023647
*CCN(*)C(=O)c1c(F)c(F)cc(F)c1F,3.526860285
*O[Si](*)(C)c1ccc(C)cc1,1.970619268
*CC(=O)C1CCC(*)C(=O)C1,3.354661083
*Nc1cc(OC)c(*)cc1S(=O)(=O)O[Na],7.221699535
*[Si](*)(C)c1ccc(OC)cc1,1.683792068
*CCN(*)C(=O)c1ccc(F)cc1,3.338470854
*Nc1cc(S(=O)(=O)O)c(*)cc1OC,6.387134758
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,4.23558177
*C1C2CCC(C2)C1S(*)(=O)=O,5.377654032
*CCN(*)C(=O)c1c(F)ccc(F)c1F,4.466257835
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.248642832
*OS(=O)(=O)c1cc(C)c(*)c(C)c1,5.463996096
*OC(F)(C(=O)N([Li])S(=O)(=O)C(F)(F)C(*)(F)F)C(F)(F)F,5.994207177
*CCN(*)C(=O)c1cc(F)c(F)c(F)c1,4.059838721
*/C=C/c1ccc(*)c(C(=O)O[Na])c1C(=O)O[Na],12.49245006
*OC1CCC(C=C)CC1*,1.407503539
*CCCCCC(*)C,0.038186253
*c1ccc2c(c1)Cc1cc(*)ccc1-2,0.505788043
*/C=C(/*)CN(CC)CC,0.607046563
*CC(CC)(CC)C(=O)O*,1.506027137
*CC(C)(C)COC(=O)C(=O)O*,0.90523473
*C1C2C/C(=C\C)C(C2)C1*,0.317526032
*C(*)C(=O)OC(C)(C)CC,1.81925172
*c1nnc(C2CCC(*)CC2)o1,3.799208281
*CCCCCCC(=O)O*,1.347808044
*CC1(CO*)CC=CCC1,1.330626622
*CC(*)C(=O)OCC(C)C,1.843912905
*CCCOC(=O)CCC(=O)O*,3.20066074
*c1ccc(-c2ccc(-c3ccc(*)s3)o2)o1,0.641785436
*OC1CCC(NC(*)=O)CC1,4.822396496
*CCCCOC(=O)CC(=O)O*,2.26681529
*/C=C/C1C/C(=C\C)C(*)C1,0.127847684
*O[Si](C)(C)Oc1ccc(*)cc1,0.838343437
*CC(*)C(=O)OC(C)(C)C,1.699086352
*CC(*)C(=O)n1sc2ccccc2c1=O,5.626960701
*OC1C(CO)OC(*)C(O)C1O,4.548589233
*CC(*)(CCC)C(=O)OC,1.755777259
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)o1,0.559260186
*CC(*)(C)C(=O)OCCC,1.601346761
*C(C)C(*)C(=O)OCCC,1.778357795
*/C=C(/*)CNS(=O)(=O)CCC,3.915891061
*CC(*)(C)C(=O)OC(C)C,1.721811865
*CCCCCC(Cl)C(*)Cl,2.91551775
*CCNC(=O)C1CC1C(=O)N*,4.626398938
*C(C)C(*)C(=O)OC(C)C,1.912341059
*CCC(C)CCC(=O)S*,1.372911252
*CC(*)P(=O)(CC)CC,4.570728601
*CCCCCOC(=O)C(=O)O*,0.977021458
*CC(*)C(=O)OC(C)CC,1.884103456
*OC(C)COC(=O)CCC(*)=O,4.611775767
*CC(COc1c(Cl)cc(Cl)cc1Cl)O*,1.559976992
*CC(*)C(=O)SC(C)CC,4.197428519
*CC(*)C(=O)N(O)c1ccccc1,3.050758059
*CC(C)(CCC)C(=O)O*,1.54931491
*CC(*)(C)C(=O)OCCCCl,3.569823791
*OC1C(O)C(*)OC(CO)C1O,2.708898773
*Oc1cccc(Oc2cccc(*)n2)c1,2.465862992
*c1cc(-c2ccc(OC)cc2)c(*)s1,1.864844992
*CC(Cl)(C#N)C1C=CC(*)CC1,3.715822713
*[Si](*)(CCC)CCC,0.804425105
*CC(*)C(=O)SCC(C)C,0.895195489
*CC(*)(CC(=O)OCC)C(=O)O,2.47738883
*CC(C)(CC)CS(*)(=O)=O,4.759323833
*OC(C)CCOC(=O)CC(*)=O,2.357989692
*C[Si](C)(C)[Si](*)(C)C,0.583061796
*COC1OC(*)C(O)C(O)C1O,2.415005845
*CCCCCNC(=S)N*,5.767015058
*c1[nH]c(*)c2c1CCCCC2,1.726327132
*c1nnc(C2CCCC(*)C2)o1,3.459611261
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,5.779196649
*CC(OO*)c1ccc(C)cc1,1.682288798
*c1ccc([Si](*)(C)N(C)C)s1,1.128092319
*CCCCOC(=O)SSSC(=O)O*,2.694234195
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)F,2.521043959
*CC(*)C(=O)N(O)c1cccc(Cl)c1,4.495116352
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],4.194170586
*CCc1ccc(*)c2cccnc12,1.699615394
*Sc1ccc(-c2ccc(*)cc2)cc1,1.319960761
*C/C=C/C[Si](*)(C=C)C=C,0.534577493
*CC(*)C(=O)N(O)c1ccc(Cl)cc1,4.107656727
*CCCCC(N)C(=O)N*,3.252860808
*OC(=O)Cc1ccc(CC(*)=O)cc1,2.348732375
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,3.035746505
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1.725432648
*OC(CC(*)=O)C1CCC=CO1,5.010530067
*CCNC(=O)c1cccc(O*)c1,3.791250981
*CC1(C)CC(*)(C)C(=O)OC1=O,5.375871315
*CCOC(=O)CCCC(=O)O*,1.14974096
*CCCSC(=O)CCC(=O)S*,1.97642344
*CCNC(=O)c1ccccc1O*,4.786237682
*CCCCCNC(=O)N*,3.419792706
*CCN(*)Cc1ccccc1,0.995789794
*CC(*)OCCCCC,1.153701101
*CC(*)C(=O)Oc1ccc([N+](=O)[O-])cc1,5.605440809
*/C(C)=C(/*)[Si](C)(C)CC,0.459551345
*C(C)C(*)OCC(C)C,1.200959327
*CC(=O)C(*)c1ccc(C)cc1,2.378410598
*CC(*)Cc1ccccc1C,0.629228957
*CC(*)Cc1ccc(C)cc1,0.179845471
*CC(*)c1ccc2ccccc2c1,0.414365829
*C(C)C(*)OCCCC,1.279205033
*CC(C)(C)C1C(=O)OC(=O)C1*,4.661484348
*CC(*)OCC(C)(C)C,1.06541155
*CC(*)Cc1cccc(C)c1,0.368470822
*C(C)C(*)OC(C)(C)C,1.076464455
*NC(=O)/C=C/C(=O)Nc1nc(*)nc(N)n1,2.895737236
*CC(*)OC(=O)c1ccc(C)cc1,2.095174638
*Nc1cc(NC(=O)C(*)=O)ccc1C,3.256348017
*CC(*)C(=O)c1ccc(OC)cc1,2.784097192
*NC(Cc1ccc(O)cc1)C(*)=O,2.116053054
*CC(*)OC(=O)c1ccccc1C,1.526580361
*CC(*)OC(=O)c1cccc(C)c1,2.251626361
*Sc1ccc2c(c1)Sc1ccc(*)cc1S2,2.341487478
*CC(=O)C(*)Cc1c(F)c(F)c(F)c(F)c1F,2.515968903
*CC(CC(C)C)S(*)(=O)=O,4.336083896
*CC(*)C(=O)OCCOCC,1.684064927
*C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.359398774
*CC(*)C(=O)OCCCOC,2.164932764
*CC(*)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.864239525
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,1.591983131
*OC(CC(*)=O)C(C)(C)C,3.208189276
*CCNC(=O)c1ccc(O*)cc1,4.611335156
*CC(*)OC(=O)C1CCCC1,1.617371916
*CC(*)C(=O)OCCOCC(F)(F)F,1.94331575
*CC(CCl)(CCl)COC(=O)C(=O)O*,2.338557862
*CC(OC)C(C(=O)O)C(*)C(=O)O,2.226670543
*CC(*)(C)C(=O)OCC(C)O,2.19430332
*CC(*)(C#N)C(=O)OCC(C)C,5.745122195
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,2.496316299
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,2.353092214
*CC(OC(C)=O)C1C(=O)OC(=O)C1*,5.547874761
*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,3.03684143
*CC(CC(C)(C)C)O*,1.627407504
*Oc1ccc(Oc2cccc(*)n2)cc1,1.765330827
*CC(CC)(CC)CO*,1.631956058
*CC(CO*)C(C)(C)C,1.675274992
*Oc1ccc(Sc2ccc(*)cc2)cc1,2.423687583
*CCCOC(=O)COCC(=O)O*,1.897061522
*OC(C)COC(=O)COCC(*)=O,3.489474932
*CC(CO*)(COC=O)COC=O,2.10738744
*c1ccc2oc3ccc(S(*)(=O)=O)cc3c2c1,5.334170878
*CCOC(=O)c1ccc(C(=O)O*)cc1,3.043424246
*CC(*)C(=O)OCCOC(F)(F)C(F)F,2.661492762
*CCOC(=O)c1cccc(C(=O)O*)c1,2.357157176
*OC(=C(C)C)C(C)(C)C(*)=O,3.144033078
*OC(c1ccco1)C(C)(C)C(*)=O,3.116651206
*CC(C)(CCC)C(=O)N*,3.357292682
*CCCCCCC(=O)N*,3.442047778
*CCCCCCOC(=O)O*,0.815322246
*Cc1ccc(COC(=O)C(=O)O*)cc1,1.481053094
*CCOC(=O)NCCNC(=O)O*,0.707782969
*Oc1ccc(OC(=O)CCC(*)=O)cc1,1.809372023
*NC(CC(=O)OCCC)C(*)=O,3.178277302
*NC(C)CCCCC(*)=O,3.164075802
*CCCC(C)CC(=O)N*,3.46957981
*CCN(*)C(=O)C(C)(C)C,3.489506351
*CCN(*)C(=O)CC(C)C,3.457279224
*O[Si](*)(CCC)CCC,1.235335697
*CCc1cc(C)c(*)cc1C,0.276557543
*CCC1(*)CCCCC1,0.06494983
*CCc1ccc(*)c(CC)c1,0.286751693
*CCN(*)C(=O)CCCC,3.433313879
*CCN(*)C(=O)CCC(=O)OC,2.284528157
*Oc1cccc(OC(=O)CCC(*)=O)c1,2.612856034
*NC1CC1NC(=O)C1CC1C(*)=O,6.683654059
*C1CC2C3CC4C(C3*)C24C1,0.111120795
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O*,0.852455182
*CCC(*)(C)c1ccccc1,0.304975153
*NC(CCC(=O)OCC)C(*)=O,0.865735558
*CC(*)Cn1cc2ccccc2n1,2.759266933
*/C=C/C(C)C(*)C(=O)OCC,1.650105259
*CC(*)Cn1ncc2ccccc21,1.723609827
*NC(CCC(=O)OCCCl)C(*)=O,4.470560552
*/C(Cl)=C(/*)CCCCCC,2.365271124
*CCOC(=O)c1ccccc1C(=O)O*,2.768291049
*CC1CCCC(*)(CO)C1=O,3.327078436
*CS(=O)(=O)C1CCC(*)S(=O)(=O)C1,6.932078883
*CC(*)c1ccccc1OC(C)=O,1.584127389
*CC(C)(/C=C(/*)C)C(=O)OC,1.723211613
*CC(*)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.155762138
*CCCCSSCCSS*,1.964755225
*CC(*)(C)C(=O)NC(C)C,3.396796733
*CC(*)(C)C(=O)NCCC,3.396253668
*CC(*)C(=O)N(CC)CC,3.603636691
*CC(*)(C)C(=O)OCc1cccs1,1.973577055
*C(*)C(=O)OC1CCCCC1,1.893705272
*CC(*)C(=O)NCC(C)C,3.442475092
*CC(*)C(=O)OC(OCC)C(F)(F)F,1.653019794
*CC(*)(C)C(=O)OC1CCC1,1.702675352
*CC(*)(C)C(=O)N1CCCC1=O,2.766817236
*CC(*)(C)C(=O)OCc1ccsc1,1.870683297
*CC(*)(C)C(=O)OCCS(=O)(=O)O[Na],8.864582773
*/C(C)=C(/*)CCCCC,0.067442964
*CC(*)(C)C(=O)Oc1c(F)c(F)c(F)c(F)c1F,2.893076122
*CC(*)(C)C(=O)OCc1csc(*)c1,1.903338025
*C1C(*)C2CC1C1C=CCC12,0.151238118
*/C=C/C1CC(*)C2CC=CC12,0.252741031
*CC(*)C(=O)NCC(F)(F)C(F)(F)C(F)(F)F,3.451440033
*/C=C/C(C)(C(=O)OC)C(*)C,1.52788083
*COC1CC2CC(O*)C1C2,0.343530153
*CC(CCl)(CO*)COC(C)=O,1.951800334
*OC1OC(*)C2CCCCC12,1.199579956
*CC1(CO*)CC2C=CC1C2,1.520853385
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.241620485
*c1nnc(C2CC3(CC(*)C3)C2)o1,3.85915168
*CC(CS(=O)(=O)CCC)O*,4.979418542
*/C=C/C1CC(*)C2CC=CC12,0.253136077
*COC1COC(*)c2ccccc21,1.841457354
*CC(CS(=O)(=O)C(C)C)O*,4.162221795
*CC(O)COc1cccc(O*)c1,2.276779458
*OC1C(CO)OC(*)C(N)C1O,2.040779173
*CC1(*)OCC(c2ccccc2)O1,1.070033809
*c1ccc(-c2nnc(*)o2)c(OCC)c1,3.308918227
*CC(CC)(CC)CS*,1.800070311
*c1cc(CCCCC)c(*)s1,0.742663312
*Oc1ccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)cc1,3.396086607
*/C=C/C=C/c1nc2cc3sc(*)nc3cc2s1,1.458097913
*c1ccc(Nc2cc(C)c(*)s2)cc1,1.157361736
*C1=CS/C(=C2\SC=C(c3ccc(*)cc3)S2)S1,1.128857544
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)[nH]1,1.485557976
*CCCCOC(=O)/C=C/C(=O)O*,0.779111919
*CCCCOC(=O)/C=C/C(=O)O*,0.779070032
*Oc1ccc(C(*)=O)cc1CCC,4.350105512
*Sc1ccc2c(c1)Sc1cc(*)ccc1N2,2.890863322
*OC1CCC(OC(=O)C(*)=O)CC1,1.812583434
*c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c(*)s1,2.532726633
*c1cc(C(C(=O)OC)C(=O)OC)c(*)s1,1.46418124
*OC([2H])([2H])C([2H])([2H])OC(=O)c1c([2H])c([2H])c(C(*)=O)c([2H])c1[2H],3.135667735
*c1ccc(-c2ccc([Si](*)(C)C#C)s2)s1,1.296804504
*C(=O)N(*)CCCCCC,3.687175149
*c1ccc(-c2csc(-c3nc(*)cs3)n2)cc1,2.010366431
*CCC(C)CCC(=O)N*,3.435987411
*NC(C)(C)C(C)(C)C(*)=O,2.108154498
*NC(C)(CCC)CC(*)=O,2.429450324
*c1cccc(N2CC(=O)N(*)CC2=O)c1,1.296607787
*C1C(=O)N(C(C)(C)C)C(=O)C1*,1.261917244
*[Si](*)(C)C1CCCCC1,0.850826854
*C1C(=O)N(C(C)CC)C(=O)C1*,1.376463607
*[Si](*)(C)CCc1ccccc1,0.757488304
*CC(CC)N(*)C(=O)CC,3.384326273
*Cc1ccccc1[Si](*)(C)C,0.817246007
*O[Si](*)(C)CCCCC,2.029918203
*CCC1C(=O)N(CC)C(=O)C1*,1.655354166
*C/C=C(\C)C[Si](*)(C)C,0.550110837
*C1(C)CC(*)(C)C(=O)N(C)C1=O,2.71249236
*O[Si](*)(CCC(F)(F)F)CCC(F)(F)F,3.10549688
*Nc1cccc(NC(=O)/C=C/C(*)=O)c1,5.27364209
*O[Si](*)(C)CCCC(=O)OC,1.989169655
*CC(C)C1C(=O)N(C)C(=O)C1*,1.686257061
*CC(OC=O)C(COC(=O)O*)OC=O,1.53766054
*CC(OCC)C1C(=O)OC(=O)C1*,5.159864238
*C1C(=O)OC(=O)C1C(C)(C)C(*)O,3.948694032
*Nc1ccc(NC(=O)/C=C/C(*)=O)cc1,3.818054418
*N=P(*)(CCC)CCC,3.555327317
*OC1C(C)(C)C(*)C1(C)C,1.346995472
*CC(O)CN(*)c1ccccc1,1.797982094
*CC1(CO*)CCCCC1,1.713005196
*CC(COCCCC)O*,1.999684289
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)F,2.555775949
*c1ccc(-c2nc3ccccc3o2)c(*)c1,1.152150841
*c1c(*)c2ccccc2c2ccccc12,0.038378635
*CCCP(*)(=S)c1ccccc1,5.185784566
*c1cc(*)cc(-c2nc3ccccc3o2)c1,1.143276497
*CCCCSCCCS*,2.554342582
*CC(*)(C)C(=O)OCC(O)CO,0.87681299
*c1ccc(*)c(C(=O)c2ccc(F)cc2)c1,2.676390928
*CC(*)OC(=O)c1ccc(OC)cc1,3.276750582
*CC(*)OC(=O)c1ccccc1OC,1.793116784
*c1ccc(*)c(C(=O)c2ccccc2)c1,2.956524465
